"id";"jahr";"papier";"block";"aufgabe";"titel";"teilaufgabe";"seite";"punkte";"stern";"hilfsmittel";"afb_amtlich";"leitidee";"thema";"typ";"typ_neben";"stichwoerter";"voraussetzungen";"format";"operator";"antwort";"material";"skizze";"kontext";"textumfang";"gegeben";"gesucht";"verfahren";"schritte";"zahlenraum";"einheiten";"abhaengig_von";"ergebnis";"zwischenergebnis";"niveau_geschaetzt";"fehlerquelle";"bemerkung"
"2018-be-gk-B1.1g";"2018";"2018-be-gk";"B";"1.1";"Skisprunganlage";"g";"3";"6";"";"ja";"";"Analysis";"Extremalprobleme";"Maximalen vertikalen Abstand zweier Graphen über die Differenzfunktion nachweisen";"";"vertikaler Abstand|Differenzfunktion|Maximum|Sicherheit";"Differenzfunktion aufstellen|ableiten und null setzen|Produkt gleich null setzen";"Begründung|Rechnung";"Weisen Sie nach";"Text|Zahl";"Koordinatensystem";"Vorgegebenes Koordinatensystem mit Gitternetz: x-Achse von −10 bis 120 (in m), y-Achse von 0 bis über 70 (in m), Rasterweite 10. Eingezeichnet sind der grau ausgefüllte Querschnitt des Bauwerks zwischen x = −20 und x = 0 mit der Oberkante h sowie der Graph von g, der bei (0 | 50) beginnt, bei (100 | 0) sein Minimum hat und danach wieder ansteigt; S ist an der y-Achse beschriftet.";"Skisprunganlage";"mittel";"Flugbahn f mit f(x) = −0,008x² + 54 und Aufsprunghang g mit g(x) = 1/1000 · (1/2000 · x⁴ − 10x² + 50 000), 1 LE = 1 m; der Sprung führt von S(0 | 54) bis zum Landepunkt L(73,9 | 10,3). Auf die hinreichende Bedingung darf verzichtet werden.";"Nachweis, dass der maximale vertikale Abstand des Springers zum Hang höchstens 6 m beträgt";"Die Differenzfunktion d(x) = f(x) − g(x) beschreibt den vertikalen Abstand. d'(x) = 0,004x − x³/500 000 = 0 liefert nach Ausklammern x = 0 und x² = 2000, also x = 20√5 ≈ 44,7 im Flugbereich. Einsetzen ergibt d(20√5) = 38 − 32 = 6.";"5";"ganz|dezimal|Wurzel";"m";"2018-be-gk-B1.1e";"Der Abstand ist bei x = 20√5 ≈ 44,7 m maximal und beträgt dort genau 6 m; damit ist der vertikale Abstand während des ganzen Fluges höchstens 6 m.";"d(x) = −0,008x² + 4 − x⁴/2 000 000 + 0,01x²|d'(x) = 0,004x − x³/500 000|x = 20√5 ≈ 44,72|f(44,72) = 38|g(44,72) = 32";"II";"den Abstand als Abstand Punkt–Kurve senkrecht zum Hang deuten statt als vertikale Differenz, oder die Lösung x = 0 der Ableitung als Maximum nehmen";"Eigene Rechnung, mit sympy bestätigt; das Maximum ist exakt 6 m."
"2018-be-gk-B1.2a";"2018";"2018-be-gk";"B";"1.2";"Höhenprofil";"a";"4";"2";"";"ja";"";"Analysis";"Grenzwerte und Verhalten im Unendlichen";"Grenzverhalten einer Exponentialfunktion untersuchen";"";"Grenzwert|Exponentialfunktion|Verhalten im Unendlichen|Asymptote";"Wachstumsvergleich von Polynom und Exponentialfunktion kennen";"Begründung";"Untersuchen Sie";"Text";"keins";"keine";"ohne";"kurz";"Funktion f mit f(x) = (x + 1) · e^(−0,5x).";"Verhalten der Funktionswerte von f für x → +∞";"Der Faktor x + 1 wächst über alle Grenzen, der Faktor e^(−0,5x) fällt gegen null; die Exponentialfunktion ist dabei stärker, also gehen die Funktionswerte gegen null.";"2";"dezimal";"";"";"Für x → +∞ gilt f(x) → 0; die x-Achse ist waagerechte Asymptote, die Annäherung erfolgt von oben.";"";"I";"aus dem Produkt aus wachsendem und fallendem Faktor auf einen unbestimmten Grenzwert schließen, statt das stärkere Wachstum der Exponentialfunktion zu nutzen";"Eigene Rechnung, mit sympy bestätigt."
"2018-be-gk-B1.2b";"2018";"2018-be-gk";"B";"1.2";"Höhenprofil";"b";"4";"7";"";"ja";"";"Analysis";"Tangente, Normale, Schnittwinkel";"Schnittwinkel zwischen Tangente und Gerade über die Anstiege berechnen";"Ableitung mit Produkt- und Kettenregel bilden";"Schnittwinkel|Tangente|Anstieg|Steigungswinkel";"Produkt- und Kettenregel anwenden|Steigungswinkel mit dem Arkustangens bestimmen|Winkeldifferenz bilden";"Rechnung";"Berechnen Sie";"Zahl";"keins";"keine";"ohne";"kurz";"Funktionen f mit f(x) = (x + 1) · e^(−0,5x) und g mit g(x) = x + 1; beide Graphen schneiden die y-Achse im Punkt S(0 | 1). Als Kontrolle ist f'(x) = (−0,5x + 0,5) · e^(−0,5x) angegeben.";"Winkel, unter dem sich die Tangente an den Graphen von f im Punkt S und die Gerade g schneiden";"f' mit Produkt- und Kettenregel bilden und f'(0) = 0,5 als Anstieg der Tangente bestimmen; g hat den Anstieg 1. Die beiden Steigungswinkel sind arctan 0,5 ≈ 26,6° und arctan 1 = 45°, der Schnittwinkel ist ihre Differenz. Gleichwertig über tan φ = |(m₂ − m₁)/(1 + m₁ · m₂)| = 1/3.";"4";"dezimal|Bruch";"";"";"f'(0) = 0,5; mit tan φ = 1/3 ergibt sich φ ≈ 18,4°.";"f'(x) = (0,5 − 0,5x) · e^(−0,5x)|f'(0) = 0,5|arctan 0,5 ≈ 26,57°|arctan 1 = 45°";"II";"die Anstiege statt der Steigungswinkel voneinander abziehen, oder beim Ableiten die innere Ableitung −0,5 vergessen";"Das Kontrollergebnis für f' ist durch eigene Rechnung bestätigt. Eigene Rechnung, mit sympy bestätigt."
"2018-be-gk-B1.2c";"2018";"2018-be-gk";"B";"1.2";"Höhenprofil";"c";"4|5";"9";"";"ja";"";"Analysis";"Stammfunktion und Hauptsatz";"Stammfunktion durch Ableiten nachweisen";"Einzige Nullstelle über den positiven Exponentialfaktor nachweisen|Fläche zwischen zwei Graphen berechnen";"Stammfunktion|Nullstelle|eingeschlossene Fläche|zweiter Quadrant";"Produkt- und Kettenregel anwenden|Satz vom Nullprodukt|bestimmtes Integral einer Differenz berechnen|Integrationsgrenzen aus den Nullstellen gewinnen";"Begründung|Rechnung";"Weisen Sie nach|Zeigen Sie|Berechnen Sie";"Text|Zahl";"Koordinatensystem";"Anlage: Koordinatensystem mit x von −1 bis 7 und y von 0 bis über 3, Rasterweite 1. Eingezeichnet sind die Gerade g durch (−1 | 0) mit dem Anstieg 1 und der Graph von f, der ebenfalls bei (−1 | 0) beginnt, oberhalb von g verläuft, bei x = 1 ein flaches Maximum mit y ≈ 1,2 hat und danach auf die x-Achse zufällt; beide Graphen sind mit f und g beschriftet.";"ohne";"mittel";"Funktionen f mit f(x) = (x + 1) · e^(−0,5x) und g mit g(x) = x + 1 sowie F mit F(x) = (−2x − 6) · e^(−0,5x). Die Graphen von f und g schließen im zweiten Quadranten eine Fläche mit dem Inhalt A vollständig ein; die Graphen sind in der Anlage dargestellt.";"Nachweis, dass F eine Stammfunktion von f ist; Nachweis, dass beide Funktionen nur bei x = −1 eine Nullstelle haben; Wert von A";"F mit Produkt- und Kettenregel ableiten: F'(x) = −2e^(−0,5x) + (−2x − 6) · (−0,5) · e^(−0,5x) = (x + 1) · e^(−0,5x) = f(x). Da e^(−0,5x) stets positiv ist, wird f nur für x + 1 = 0 null; g wird ebenfalls nur bei x = −1 null. Die Fläche liegt zwischen der gemeinsamen Nullstelle x = −1 und der y-Achse, dort verläuft f oberhalb von g: A = Integral von −1 bis 0 über f(x) − g(x).";"6";"ganz|dezimal|negativ|Wurzel";"";"";"F'(x) = (x + 1) · e^(−0,5x) = f(x), also ist F eine Stammfunktion. Beide Funktionen haben nur bei x = −1 eine Nullstelle. A = 4√e − 6,5 ≈ 0,09 FE.";"F'(x) = (x + 1) · e^(−0,5x)|F(0) = −6|F(−1) = −4√e ≈ −6,595|Integral über g von −1 bis 0 ist 0,5";"II";"die Fläche als Integral über f allein berechnen, oder die Grenzen vertauschen und einen negativen Flächeninhalt angeben";"seite nennt die Aufgabenseite und die Anlage mit den Graphen. Eigene Rechnung, mit sympy bestätigt."
"2018-be-gk-B1.2d";"2018";"2018-be-gk";"B";"1.2";"Höhenprofil";"d";"4";"4";"";"ja";"";"Analysis";"Kurvenuntersuchung";"Hochpunkt über die notwendige Bedingung bestimmen";"";"höchster Punkt|notwendige Bedingung|Wanderweg|Ableitung null setzen";"Ableitung eines Produkts bilden|Satz vom Nullprodukt|Funktionswert berechnen";"Rechnung";"Berechnen Sie";"Zahl";"Diagramm";"Höhenprofil eines Wanderwegs als Flächendiagramm: eine von 0 ausgehende Kurve, die kurz nach dem Start ein flaches Maximum erreicht und danach bis zum rechten Rand fällt; die Fläche darunter ist grau. Beschriftet sind Höhe y, Entfernung x, Start links, Ziel rechts, die Überschrift Wanderung auf dem Maximiliansweg und die x-Werte 0 und 5. Keine Achsenteilung an der Höhenachse.";"Wanderweg / Höhenprofil";"mittel";"Das Höhenprofil eines Wanderwegs wird durch f mit f(x) = (x + 1) · e^(−0,5x) für 0 ≤ x ≤ 6 beschrieben, 1 LE = 1 km; f'(x) = (0,5 − 0,5x) · e^(−0,5x). Die hinreichende Bedingung muss nicht untersucht werden.";"Koordinaten des höchsten Punktes des Höhenprofils";"f'(x) = 0 setzen; da e^(−0,5x) stets positiv ist, bleibt 0,5 − 0,5x = 0, also x = 1. Den Funktionswert f(1) = 2 · e^(−0,5) berechnen.";"3";"dezimal";"km";"2018-be-gk-B1.2b";"Höchster Punkt (1 | 2 · e^(−0,5)) ≈ (1 | 1,21), also 1 km nach dem Start in etwa 1,21 km Höhe.";"0,5 − 0,5x = 0|x = 1|f(1) = 2 · e^(−0,5)";"II";"den Exponentialfaktor als möglichen Nullfaktor behandeln und eine zweite Lösung angeben";"Eigene Rechnung, mit sympy bestätigt."
"2018-be-gk-B1.2e";"2018";"2018-be-gk";"B";"1.2";"Höhenprofil";"e";"4";"4";"";"ja";"";"Analysis";"Ableitung und Änderungsrate";"Sekantengleichung durch zwei Punkte eines Graphen ermitteln";"";"Sekante|Geradengleichung|zwei Punkte|Näherung";"Funktionswerte berechnen|Anstieg aus zwei Punkten bestimmen|Punkt-Steigungs-Form anwenden";"Rechnung";"Ermitteln Sie";"Term";"Diagramm";"Höhenprofil eines Wanderwegs als Flächendiagramm: eine von 0 ausgehende Kurve, die kurz nach dem Start ein flaches Maximum erreicht und danach bis zum rechten Rand fällt; die Fläche darunter ist grau. Beschriftet sind Höhe y, Entfernung x, Start links, Ziel rechts, die Überschrift Wanderung auf dem Maximiliansweg und die x-Werte 0 und 5. Keine Achsenteilung an der Höhenachse.";"Wanderweg / Höhenprofil";"kurz";"Höhenprofil f mit f(x) = (x + 1) · e^(−0,5x) für 0 ≤ x ≤ 6, 1 LE = 1 km. Im Intervall [2 ; 6] soll das Profil näherungsweise durch die Gerade durch die Punkte (2 | f(2)) und (6 | f(6)) ersetzt werden.";"Gleichung dieser Geraden";"f(2) = 3 · e^(−1) ≈ 1,104 und f(6) = 7 · e^(−3) ≈ 0,349 berechnen, daraus den Anstieg m = (f(6) − f(2))/4 ≈ −0,189 bilden und die Gerade in der Punkt-Steigungs-Form y = m · (x − 2) + f(2) aufstellen.";"4";"dezimal|negativ";"km";"";"m ≈ −0,1888 und y ≈ −0,189x + 1,481";"f(2) = 3 · e^(−1) ≈ 1,1036|f(6) = 7 · e^(−3) ≈ 0,3485";"I";"den Anstieg durch die Differenz der Funktionswerte ohne Division durch die Intervalllänge 4 bestimmen";"Der Anstieg der Sekante ist die mittlere Änderungsrate; deshalb Thema Ableitung und Änderungsrate, obwohl das Ergebnis eine Geradengleichung ist. Eigene Rechnung, mit sympy bestätigt."
"2018-be-gk-B1.2f";"2018";"2018-be-gk";"B";"1.2";"Höhenprofil";"f";"4";"5";"";"ja";"";"Analysis";"Ableitung und Änderungsrate";"Unterschreiten einer Steigungsschranke über das Minimum der Ableitung nachweisen";"";"Steigung|Schranke|Minimum der Ableitung|Wendestelle";"zweite Ableitung bilden|Extremstelle der ersten Ableitung bestimmen|Zahlenwerte vergleichen";"Begründung|Rechnung";"Weisen Sie nach";"Text|Zahl";"Diagramm";"Höhenprofil eines Wanderwegs als Flächendiagramm: eine von 0 ausgehende Kurve, die kurz nach dem Start ein flaches Maximum erreicht und danach bis zum rechten Rand fällt; die Fläche darunter ist grau. Beschriftet sind Höhe y, Entfernung x, Start links, Ziel rechts, die Überschrift Wanderung auf dem Maximiliansweg und die x-Werte 0 und 5. Keine Achsenteilung an der Höhenachse.";"Wanderweg / Höhenprofil";"kurz";"Höhenprofil f mit f(x) = (x + 1) · e^(−0,5x) für 0 ≤ x ≤ 6 und f'(x) = (0,5 − 0,5x) · e^(−0,5x), 1 LE = 1 km.";"Nachweis, dass es im Intervall [2 ; 6] eine Stelle gibt, an der die Steigung des Höhenprofils kleiner als −0,222 ist";"Die Steigung ist im Intervall dort am kleinsten, wo f' sein Minimum hat, also bei f''(x) = 0,25 · (x − 3) · e^(−0,5x) = 0 und damit bei x = 3. Dort ist f'(3) = −e^(−1,5) ≈ −0,2231 und damit kleiner als −0,222. Es genügt auch, den Wert f'(3) zu berechnen und mit der Schranke zu vergleichen.";"4";"dezimal|negativ";"";"";"An der Stelle x = 3 ist f'(3) = −e^(−1,5) ≈ −0,223 < −0,222; damit ist die Existenz einer solchen Stelle nachgewiesen.";"f''(x) = 0,25 · (x − 3) · e^(−0,5x)|x = 3|f'(3) = −e^(−1,5)";"III";"die mittlere Steigung aus e) als Beleg nehmen; sie beträgt nur etwa −0,189 und liegt über der Schranke";"Eigene Rechnung, mit sympy bestätigt."
"2018-be-gk-B1.2g";"2018";"2018-be-gk";"B";"1.2";"Höhenprofil";"g";"5";"9";"";"ja";"";"Analysis";"Ableitung und Änderungsrate";"Mittlere Änderungsraten zweier Modelle vergleichen";"Parameter einer Exponentialfunktion aus zwei Wertepaaren bestimmen";"mittlere Steigung|Vergleich|Parameter bestimmen|Logarithmieren";"mittlere Änderungsrate als Differenzenquotient bilden|Beträge vergleichen|Exponentialgleichung durch Logarithmieren lösen";"Rechnung|Begründung";"Untersuchen Sie|Ermitteln Sie";"Zahl|Term";"Tabelle";"Kleine Wertetabelle mit zwei Spalten: x in km mit den Werten 0 und 6, darunter die Höhe h_W(x) in km mit den Werten 1,2 und 0,3.";"Wanderweg / Höhenprofil";"mittel";"Höhenprofil f mit f(x) = (x + 1) · e^(−0,5x), 1 LE = 1 km. Ähnliche Profile werden durch h(x) = (x + a) · e^(b · x) mit a > 0 und b < 0 beschrieben. Von einem Profil h_W ist bekannt: h_W(0) = 1,2 km und h_W(6) = 0,3 km.";"Vergleich der Beträge der mittleren Steigungen von f und h_W im Intervall [0 ; 6]; Werte von a und b für h_W";"Mittlere Steigung als Differenzenquotient: bei f ist (f(6) − f(0))/6 = (7 · e^(−3) − 1)/6 ≈ −0,109, bei h_W ist (0,3 − 1,2)/6 = −0,15; der Betrag ist bei h_W größer. Für die Parameter aus h_W(0) = a = 1,2 und aus (6 + 1,2) · e^(6b) = 0,3 die Gleichung e^(6b) = 1/24 durch Logarithmieren lösen.";"6";"dezimal|negativ|Bruch";"km";"";"Die mittlere Steigung beträgt bei f etwa −0,109, bei h_W −0,15; der Betrag ist bei h_W größer. Für h_W gilt a = 1,2 und b = −ln 24 / 6 ≈ −0,53.";"f(0) = 1|f(6) = 7 · e^(−3) ≈ 0,3485|a = 1,2|e^(6b) = 1/24";"III";"die Beträge der negativen Steigungen falsch herum vergleichen, oder beim Logarithmieren den Faktor 6 im Exponenten vergessen";"Eigene Rechnung, mit sympy bestätigt."
"2018-be-gk-B2.1a";"2018";"2018-be-gk";"B";"2.1";"Brücke";"a";"6";"4";"";"ja";"";"Analytische Geometrie";"Ebenen";"Koordinatengleichung einer Ebene aus drei Punkten aufstellen";"";"Normalenvektor|Koordinatenform|Ebene durch drei Punkte|Brückenstrebe";"Verbindungsvektoren bilden|Kreuzprodukt oder lineares Gleichungssystem für den Normalenvektor|Punktprobe zur Bestimmung des absoluten Glieds";"Rechnung";"Ermitteln Sie|Geben Sie an";"Term";"Foto";"Fotografie einer Brücke über eine Autobahn, aufgenommen von der Fahrbahn aus. Die Eckpunkte der seitlichen Streben sind beschriftet: A und C am linken Widerlager (C oberhalb von A), B und D am rechten Widerlager (D oberhalb von B); die Strebe von A nach B bildet die Unterkante, die von C nach D die Oberkante des Fachwerks. Auf der Fahrbahn sind die Fahrzeugpositionen P (vorn) und Q (weiter hinten) markiert.";"Brücke über eine Autobahn";"mittel";"Seitliche Streben einer Brücke im Koordinatensystem durch A(0 | 0 | 5), B(4,4 | 44 | 5), C(0,2 | 2 | 7) und D(4,8 | 48 | 9); die Fahrbahn liegt in der x-y-Ebene, 1 LE = 1 m. Die Punkte A, B und C liegen in der Ebene E. Als Kontrolle ist E: −10x + y = 0 angegeben.";"Normalenvektor der Ebene E; Gleichung von E in Koordinatenform";"Die Verbindungsvektoren AB = (4,4 | 44 | 0) und AC = (0,2 | 2 | 2) bilden und ihr Kreuzprodukt n = (88 | −8,8 | 0) berechnen; gekürzt ist n = (10 | −1 | 0). Mit dem Ansatz 10x − y = d und dem Punkt A folgt d = 0, also E: −10x + y = 0.";"4";"ganz|dezimal|negativ";"m";"";"n = (10 | −1 | 0) beziehungsweise (−10 | 1 | 0); E: −10x + y = 0";"AB = (4,4 | 44 | 0)|AC = (0,2 | 2 | 2)|n = (88 | −8,8 | 0)";"II";"beim Kreuzprodukt die Komponenten vertauschen, oder das absolute Glied nicht über eine Punktprobe bestimmen";"Das Kontrollergebnis ist durch eigene Rechnung bestätigt. Eigene Rechnung, mit sympy bestätigt."
"2018-be-gk-B2.1b";"2018";"2018-be-gk";"B";"2.1";"Brücke";"b";"6";"3";"";"ja";"";"Analytische Geometrie";"Lagebeziehungen";"Punktprobe an einer Ebenengleichung durchführen";"Orthogonalität zweier Ebenen über die Normalenvektoren nachweisen";"Punktprobe|Orthogonalität zweier Ebenen|Normalenvektor|x-y-Ebene";"Koordinaten in eine Ebenengleichung einsetzen|Skalarprodukt bilden|Normalenvektor der x-y-Ebene kennen";"Begründung";"Weisen Sie nach|Zeigen Sie";"Text";"Foto";"Fotografie einer Brücke über eine Autobahn, aufgenommen von der Fahrbahn aus. Die Eckpunkte der seitlichen Streben sind beschriftet: A und C am linken Widerlager (C oberhalb von A), B und D am rechten Widerlager (D oberhalb von B); die Strebe von A nach B bildet die Unterkante, die von C nach D die Oberkante des Fachwerks. Auf der Fahrbahn sind die Fahrzeugpositionen P (vorn) und Q (weiter hinten) markiert.";"Brücke über eine Autobahn";"kurz";"Ebene E: −10x + y = 0 und der Punkt D(4,8 | 48 | 9); die Fahrbahn liegt in der x-y-Ebene, 1 LE = 1 m.";"Nachweis, dass D in E liegt; Nachweis, dass E orthogonal zur x-y-Ebene liegt";"D in die Ebenengleichung einsetzen: −10 · 4,8 + 48 = 0, die Gleichung ist erfüllt. Für die Orthogonalität das Skalarprodukt der Normalenvektoren n_E = (−10 | 1 | 0) und n_xy = (0 | 0 | 1) bilden; es ist null, also stehen die Ebenen senkrecht aufeinander.";"3";"ganz|dezimal|negativ";"m";"2018-be-gk-B2.1a";"−10 · 4,8 + 48 = 0, also liegt D in E. n_E · n_xy = 0, also steht E senkrecht auf der x-y-Ebene; gleichwertig: der Normalenvektor von E hat die z-Komponente null.";"n_E = (−10 | 1 | 0)|n_xy = (0 | 0 | 1)";"II";"für orthogonale Ebenen ein Skalarprodukt der Normalenvektoren ungleich null erwarten, weil die Bedingung mit der für orthogonale Geraden verwechselt wird";"Eigene Rechnung, mit sympy bestätigt."
"2018-be-gk-B2.1c";"2018";"2018-be-gk";"B";"2.1";"Brücke";"c";"6";"6";"";"ja";"";"Analytische Geometrie";"Lagebeziehungen";"Existenz eines Geradenschnittpunkts über die gemeinsame Ebene begründen";"Schnittwinkel zweier Geraden über das Skalarprodukt berechnen";"windschief oder schneidend|gemeinsame Ebene|Richtungsvektoren|Schnittwinkel";"Richtungsvektoren auf Vielfache prüfen|Skalarprodukt und Beträge berechnen|Arkuskosinus anwenden";"Begründung|Rechnung";"Begründen Sie|Berechnen Sie";"Text|Zahl";"Foto";"Fotografie einer Brücke über eine Autobahn, aufgenommen von der Fahrbahn aus. Die Eckpunkte der seitlichen Streben sind beschriftet: A und C am linken Widerlager (C oberhalb von A), B und D am rechten Widerlager (D oberhalb von B); die Strebe von A nach B bildet die Unterkante, die von C nach D die Oberkante des Fachwerks. Auf der Fahrbahn sind die Fahrzeugpositionen P (vorn) und Q (weiter hinten) markiert.";"Brücke über eine Autobahn";"mittel";"A(0 | 0 | 5), B(4,4 | 44 | 5), C(0,2 | 2 | 7) und D(4,8 | 48 | 9) liegen alle in der Ebene E: −10x + y = 0. Die Gerade g verläuft durch A und B, die Gerade h durch C und D; 1 LE = 1 m.";"Begründung, dass g und h einen Schnittpunkt haben müssen; Schnittwinkel der beiden Geraden";"Alle vier Punkte liegen in E, also liegen auch beide Geraden in dieser Ebene. Ihre Richtungsvektoren (4,4 | 44 | 0) und (4,6 | 46 | 2) sind keine Vielfachen voneinander, die Geraden sind also nicht parallel; zwei nicht parallele Geraden einer Ebene schneiden sich. Den Winkel über cos φ = |u · v| / (|u| · |v|) berechnen.";"5";"ganz|dezimal";"m";"2018-be-gk-B2.1b";"Beide Geraden liegen in E und sind nicht parallel, also schneiden sie sich. Mit u · v = 2044,24, |u| ≈ 44,22 und |v| ≈ 46,27 ist cos φ ≈ 0,9991 und φ ≈ 2,5°.";"u = (4,4 | 44 | 0)|v = (4,6 | 46 | 2)|u · v = 2044,24|Schnittpunkt (−4,4 | −44 | 5)";"II";"aus der Ähnlichkeit der Richtungsvektoren auf Parallelität schließen, oder die Existenz des Schnittpunkts durch Gleichsetzen nachrechnen, statt sie mit der gemeinsamen Ebene zu begründen";"Der Schnittpunkt liegt bei (−4,4 | −44 | 5) und damit außerhalb des abgebildeten Brückenteils; gefragt ist nur die Begründung der Existenz. Eigene Rechnung, mit sympy bestätigt."
"2018-be-gk-B2.1d";"2018";"2018-be-gk";"B";"2.1";"Brücke";"d";"6";"2";"";"ja";"";"Analytische Geometrie";"Abstände";"Streckenlänge im Raum berechnen";"Geschwindigkeit aus Weg und Zeit berechnen und in Kilometer pro Stunde umrechnen";"Betrag eines Vektors|zurückgelegte Strecke|Geschwindigkeit|Einheiten umrechnen";"Verbindungsvektor bilden|Betrag berechnen|Meter je Sekunde in Kilometer je Stunde umrechnen";"Rechnung";"Berechnen Sie|Geben Sie an";"Zahl";"Foto";"Fotografie einer Brücke über eine Autobahn, aufgenommen von der Fahrbahn aus. Die Eckpunkte der seitlichen Streben sind beschriftet: A und C am linken Widerlager (C oberhalb von A), B und D am rechten Widerlager (D oberhalb von B); die Strebe von A nach B bildet die Unterkante, die von C nach D die Oberkante des Fachwerks. Auf der Fahrbahn sind die Fahrzeugpositionen P (vorn) und Q (weiter hinten) markiert.";"Brücke über eine Autobahn";"mittel";"Ein Fahrzeug bewegt sich mit konstanter Geschwindigkeit geradlinig; zunächst ist es im Punkt P(82 | 40 | 0) und 1,5 s später im Punkt Q(42 | 36 | 0), 1 LE = 1 m.";"in 1,5 s zurückgelegte Strecke; Geschwindigkeit des Fahrzeugs in Kilometern je Stunde";"Den Vektor PQ = (−40 | −4 | 0) bilden und seinen Betrag berechnen. Die Geschwindigkeit ist der Quotient aus Weg und Zeit; das Ergebnis in Metern je Sekunde mit 3,6 multiplizieren.";"3";"ganz|dezimal|negativ|Wurzel";"m|s|km/h";"";"|PQ| = 4√101 ≈ 40,2 m; v ≈ 26,8 m je Sekunde, also etwa 96,5 km je Stunde.";"PQ = (−40 | −4 | 0)|1616 unter der Wurzel";"I";"beim Umrechnen durch 3,6 teilen statt zu multiplizieren";"Die Umrechnung in Kilometer je Stunde ist eine Sachrechnung ohne eigenes Thema in der Themenliste Analytische Geometrie; der Nebentyp steht ersatzweise unter Punkte und Strecken im Koordinatensystem. Eigene Rechnung, mit sympy bestätigt."
"2018-be-gk-B2.1e";"2018";"2018-be-gk";"B";"2.1";"Brücke";"e";"6";"5";"";"ja";"";"Analytische Geometrie";"Schnittmengen";"Zeit bis zum Erreichen einer Ebene aus dem Geradenparameter bestimmen";"Durchstoßpunkt einer Geraden durch eine Ebene bestimmen";"Fahrtdauer|Geradengleichung|senkrecht unter der Strebe|Parameter deuten";"Geradengleichung aus zwei Punkten aufstellen|Parameter aus einer Koordinatengleichung bestimmen|Parameter als Vielfaches der Zeitspanne deuten";"Rechnung";"Ermitteln Sie";"Zahl";"Foto";"Fotografie einer Brücke über eine Autobahn, aufgenommen von der Fahrbahn aus. Die Eckpunkte der seitlichen Streben sind beschriftet: A und C am linken Widerlager (C oberhalb von A), B und D am rechten Widerlager (D oberhalb von B); die Strebe von A nach B bildet die Unterkante, die von C nach D die Oberkante des Fachwerks. Auf der Fahrbahn sind die Fahrzeugpositionen P (vorn) und Q (weiter hinten) markiert.";"Brücke über eine Autobahn";"mittel";"Das Fahrzeug fährt geradlinig und gleichförmig von P(82 | 40 | 0) über Q(42 | 36 | 0) weiter; für die Strecke von P nach Q braucht es 1,5 s. Die Strebe durch A(0 | 0 | 5) und B(4,4 | 44 | 5) liegt in der Ebene E: −10x + y = 0, die senkrecht auf der Fahrbahn steht; 1 LE = 1 m.";"Zeit, die das Fahrzeug von Q bis zu dem Punkt braucht, der genau vertikal unter der Strebe durch A und B liegt";"Genau vertikal unter der Strebe liegen die Punkte der Fahrbahn, die in der Ebene E liegen, weil E senkrecht auf der Fahrbahn steht und die Strebe enthält. Die Fahrzeugbahn x = Q + r · (−40 | −4 | 0) in E einsetzen: −10 · (42 − 40r) + (36 − 4r) = 0 ergibt r = 32/33. Da r = 1 der Zeitspanne 1,5 s entspricht, ist die gesuchte Zeit 1,5 s · 32/33.";"5";"ganz|dezimal|Bruch|negativ";"m|s";"2018-be-gk-B2.1d";"r = 32/33, der Punkt ist (3,2 | 32,1 | 0); die Fahrzeit beträgt 16/11 s ≈ 1,45 s.";"Bahn x = (42 | 36 | 0) + r · (−40 | −4 | 0)|396r = 384";"III";"den Fußpunkt als Lotfußpunkt auf die Gerade durch A und B bestimmen, statt den Durchstoßpunkt der Fahrbahnbahn mit der senkrechten Ebene E zu suchen";"Eigene Rechnung, mit sympy bestätigt."
