"id";"jahr";"papier";"block";"aufgabe";"titel";"teilaufgabe";"seite";"punkte";"stern";"hilfsmittel";"afb_amtlich";"leitidee";"thema";"typ";"typ_neben";"stichwoerter";"voraussetzungen";"format";"operator";"antwort";"material";"skizze";"kontext";"textumfang";"gegeben";"gesucht";"verfahren";"schritte";"zahlenraum";"einheiten";"abhaengig_von";"ergebnis";"zwischenergebnis";"niveau_geschaetzt";"fehlerquelle";"bemerkung"
"2017MgrundlegendBAnalysisWTR-1f";"2017";"2017-iqb-ga";"B";"1";"Analysis";"f";"2";"4";"";"ja";"I";"Analytische Geometrie";"Abstände";"Streckenlänge berechnen";"Neigung einer Strecke in Prozent aus Höhendifferenz und Horizontalabstand berechnen";"Brücke von A(−6; f(−6)) nach B(0; 1,1)|Länge √(6^2 + (1,1 − f(−6))^2) ≈ 6,0 m|Steigung (1,1 − f(−6))/6 ≈ 9 %";"Abstand zweier Punkte mit dem Satz des Pythagoras|Steigung als Quotient aus Höhendifferenz und waagerechtem Abstand in Prozent";"Rechnung";"Berechnen Sie";"Zahl";"Koordinatensystem";"Abbildung 1: Koordinatensystem auf Kästchengitter (eine Einheit = zwei Kästchen), x von −9 bis 3, y von −2 bis 1,5; linke Uferzone waagerecht in Höhe etwa 0,55 bis x = −6, der Graph von f fällt von dort, schneidet die x-Achse bei etwa −4,7, hat den Tiefpunkt bei etwa (−2; −1,7), steigt steil, schneidet die x-Achse bei etwa −0,6 und endet in (0; 1); rechte Uferzone waagerecht in Höhe 1 ab x = 0; die Fläche zwischen x-Achse und Graph (Flussquerschnitt) ist grau; Beschriftungen linke Uferzone, rechte Uferzone, Senke";"Gelände/Brücke";"mittel";"Querschnitt einer Senke mit Fluss: Profillinie f(x) = −5x^2 · e^x + 1 für −6 <= x <= 0; linke Uferzone waagerecht in Höhe f(−6) links von x = −6, rechte Uferzone waagerecht in Höhe 1 rechts von x = 0 (Strecken parallel zur x-Achse, lückenlos an den Graphen anschließend); die Wasseroberfläche ist ein Abschnitt der x-Achse; 1 LE = 1 m; gegeben f'(x) = −5x · (2 + x) · e^x, f''(x) = −10e^x − 20x · e^x − 5x^2 · e^x und die Stammfunktion F(x) = x − 5 · (x^2 − 2x + 2) · e^x; über die Senke führt eine Brücke (Strecke), ihr Auflagepunkt am rechten Ufer ist B(0; 1,1), ihr linkes Ende liegt auf der linken Uferzone; linker Auflagepunkt im Modell A(−6; f(−6))";"Länge der Brücke und ihre Steigung in Prozent";"f(−6) ≈ 0,554 berechnen; Länge als √(6^2 + (1,1 − f(−6))^2), Steigung als (1,1 − f(−6))/6";"3";"dezimal|Wurzel|Prozent";"m|%";"";"√(6^2 + (1,1 − f(−6))^2) ≈ 6,0, d. h. die Brücke ist etwa 6,0 m lang; (1,1 − f(−6))/6 ≈ 9 % (amtlich)";"1,1 − f(−6) ≈ 0,546|Länge ≈ 6,02 m|Steigung ≈ 9,1 %";"I";"den Höhenunterschied zur x-Achse statt zur linken Uferzone nehmen oder die Steigung als Winkel angeben";"Standardbezug: K3 I, K5 I, K6 I. AB amtlich: I. Amtlich, eigene Rechnung bestätigt (6,025 m; 9,10 %). Erste Schätzung II; bei der Prüfung gegen die enge Fassung auf I gesetzt – zwei voneinander unabhängige einzelne Rechnungen (Streckenlänge, Steigung), keine Verkettung. Typ wiederverwendet (Strecke in der Ebene statt im Raum), Nebentyp für die Steigung; leitidee folgt dem Typ, die Aufgabe steht in der Analysis-Datei."
"2017MgrundlegendBAnalysisWTR-1g";"2017";"2017-iqb-ga";"B";"1";"Analysis";"g";"2";"3";"";"ja";"II|III";"Analytische Geometrie";"Geraden";"Horizontalabstand aus vorgegebener Neigung in Prozent und Höhendifferenz berechnen";"";"Steigung 6 %|(1,1 − f(−6))/Δx = 0,06|Δx ≈ 9,1|Rand der Senke bei x = −6, Entfernung 3,1 m";"Steigung in Prozent als Quotient|Gleichung nach dem Nenner auflösen|Bezugspunkt Rand der Senke";"Rechnung";"Ermitteln Sie";"Zahl";"Koordinatensystem";"Abbildung 1: Koordinatensystem auf Kästchengitter (eine Einheit = zwei Kästchen), x von −9 bis 3, y von −2 bis 1,5; linke Uferzone waagerecht in Höhe etwa 0,55 bis x = −6, der Graph von f fällt von dort, schneidet die x-Achse bei etwa −4,7, hat den Tiefpunkt bei etwa (−2; −1,7), steigt steil, schneidet die x-Achse bei etwa −0,6 und endet in (0; 1); rechte Uferzone waagerecht in Höhe 1 ab x = 0; die Fläche zwischen x-Achse und Graph (Flussquerschnitt) ist grau; Beschriftungen linke Uferzone, rechte Uferzone, Senke";"Gelände/Brücke";"mittel";"Querschnitt einer Senke mit Fluss: Profillinie f(x) = −5x^2 · e^x + 1 für −6 <= x <= 0; linke Uferzone waagerecht in Höhe f(−6) links von x = −6, rechte Uferzone waagerecht in Höhe 1 rechts von x = 0 (Strecken parallel zur x-Achse, lückenlos an den Graphen anschließend); die Wasseroberfläche ist ein Abschnitt der x-Achse; 1 LE = 1 m; gegeben f'(x) = −5x · (2 + x) · e^x, f''(x) = −10e^x − 20x · e^x − 5x^2 · e^x und die Stammfunktion F(x) = x − 5 · (x^2 − 2x + 2) · e^x; über die Senke führt eine Brücke (Strecke), ihr Auflagepunkt am rechten Ufer ist B(0; 1,1), ihr linkes Ende liegt auf der linken Uferzone (Höhe f(−6)); die Brücke soll eine Steigung von 6 % haben";"Entfernung des linken Brückenendes vom Rand der Senke";"(1,1 − f(−6))/Δx = 0,06 nach dem waagerechten Abstand Δx zwischen den Auflagepunkten auflösen; der Rand der Senke liegt bei x = −6, also ist die Entfernung Δx − 6";"3";"dezimal|Prozent";"m";"";"(1,1 − f(−6))/Δx = 0,06 liefert Δx ≈ 9,1; das Ende der Brücke läge 3,1 m vom Rand der Senke entfernt (amtlich)";"Δx ≈ 9,10";"III";"Δx selbst als Entfernung vom Rand der Senke angeben";"Standardbezug: K2 III, K5 II. AB amtlich: III. Amtlich, eigene Rechnung bestätigt (Δx ≈ 9,103). Erste Schätzung II; bei der Prüfung gegen die enge Fassung auf III gesetzt – die Sachbedingung (Brücke mit 6 %, Ende auf der linken Uferzone) ist erst in eine Gleichung zu übersetzen und das Ergebnis auf den Rand der Senke umzurechnen (Deutungsliste (a)). Neuer Typ: Umkehrung von „Neigung einer Strecke in Prozent …“ (waagerechter Abstand gesucht); leitidee folgt dem Typ."
"2017MgrundlegendBAnalysisWTR-1h";"2017";"2017-iqb-ga";"B";"1";"Analysis";"h";"2";"5";"";"ja";"I|II";"Analysis";"Kurvenuntersuchung";"Maximalen Neigungswinkel über die Wendestelle berechnen";"";"größte Steigung zwischen Tiefpunkt und rechtem Rand|f''(x) = 0 ⇔ x^2 + 4x + 2 = 0|x = −2 + √2|tan α = f'(−2 + √2), α ≈ 67°";"Stelle größter Steigung als Wendestelle|quadratische Gleichung lösen|Steigungswinkel über den Arkustangens";"Rechnung";"Berechnen Sie";"Zahl";"Koordinatensystem";"Abbildung 1: Koordinatensystem auf Kästchengitter (eine Einheit = zwei Kästchen), x von −9 bis 3, y von −2 bis 1,5; linke Uferzone waagerecht in Höhe etwa 0,55 bis x = −6, der Graph von f fällt von dort, schneidet die x-Achse bei etwa −4,7, hat den Tiefpunkt bei etwa (−2; −1,7), steigt steil, schneidet die x-Achse bei etwa −0,6 und endet in (0; 1); rechte Uferzone waagerecht in Höhe 1 ab x = 0; die Fläche zwischen x-Achse und Graph (Flussquerschnitt) ist grau; Beschriftungen linke Uferzone, rechte Uferzone, Senke";"Gelände/Fluss";"mittel";"Querschnitt einer Senke mit Fluss: Profillinie f(x) = −5x^2 · e^x + 1 für −6 <= x <= 0; linke Uferzone waagerecht in Höhe f(−6) links von x = −6, rechte Uferzone waagerecht in Höhe 1 rechts von x = 0 (Strecken parallel zur x-Achse, lückenlos an den Graphen anschließend); die Wasseroberfläche ist ein Abschnitt der x-Achse; 1 LE = 1 m; gegeben f'(x) = −5x · (2 + x) · e^x, f''(x) = −10e^x − 20x · e^x − 5x^2 · e^x und die Stammfunktion F(x) = x − 5 · (x^2 − 2x + 2) · e^x; betrachtet wird die Profillinie zwischen dem tiefsten Punkt der Senke (x = −2) und ihrem rechten Rand (x = 0)";"Größe des größten Neigungswinkels der Profillinie gegenüber der Horizontalen in diesem Bereich";"Die Stelle größter Steigung ist Wendestelle: f''(x) = 0 ⇔ x^2 + 4x + 2 = 0, im Bereich x = −2 + √2; dort tan α = f'(−2 + √2)";"3";"Wurzel|dezimal|negativ";"°";"2017MgrundlegendBAnalysisWTR-1e";"Für x ∈ ]−2; 0[ gilt f''(x) = 0 ⇔ x^2 + 4x + 2 = 0 ⇔ x = −2 + √2; tan α = f'(−2 + √2), d. h. α ≈ 67° (amtlich)";"x ≈ −0,586|f'(−2 + √2) ≈ 2,31|α ≈ 66,6°";"II";"die Lösung −2 − √2 außerhalb des Bereichs nehmen oder tan α mit f statt mit f' ansetzen";"Standardbezug: K3 I, K5 II, K6 I. AB amtlich: II. Amtlich, eigene Rechnung bestätigt (66,55°). Typ wiederverwendet, hier ohne Vergleich mit einer Schranke."
"2017MgrundlegendBAnalysisWTR-1i";"2017";"2017-iqb-ga";"B";"1";"Analysis";"i";"2";"5";"";"ja";"II";"Analysis";"Flächeninhalt durch Integration";"Fläche: Volumen eines Körpers mit konstantem Querschnitt aus der Fläche zwischen Graph und waagerechter Gerade berechnen";"";"Durchflussrate = Querschnittsfläche mal Fließgeschwindigkeit|Grenzen −4,7 und −0,6|Stammfunktion F gegeben|Betrag des Integrals|2,1 m^3/s";"Integral mit gegebener Stammfunktion|Fläche unterhalb der x-Achse als Betrag|Einheiten m^2 · m/s = m^3/s";"Rechnung";"Berechnen Sie";"Zahl";"Koordinatensystem";"Abbildung 1: Koordinatensystem auf Kästchengitter (eine Einheit = zwei Kästchen), x von −9 bis 3, y von −2 bis 1,5; linke Uferzone waagerecht in Höhe etwa 0,55 bis x = −6, der Graph von f fällt von dort, schneidet die x-Achse bei etwa −4,7, hat den Tiefpunkt bei etwa (−2; −1,7), steigt steil, schneidet die x-Achse bei etwa −0,6 und endet in (0; 1); rechte Uferzone waagerecht in Höhe 1 ab x = 0; die Fläche zwischen x-Achse und Graph (Flussquerschnitt) ist grau; Beschriftungen linke Uferzone, rechte Uferzone, Senke";"Gelände/Fluss";"mittel";"Querschnitt einer Senke mit Fluss: Profillinie f(x) = −5x^2 · e^x + 1 für −6 <= x <= 0; linke Uferzone waagerecht in Höhe f(−6) links von x = −6, rechte Uferzone waagerecht in Höhe 1 rechts von x = 0 (Strecken parallel zur x-Achse, lückenlos an den Graphen anschließend); die Wasseroberfläche ist ein Abschnitt der x-Achse; 1 LE = 1 m; gegeben f'(x) = −5x · (2 + x) · e^x, f''(x) = −10e^x − 20x · e^x − 5x^2 · e^x und die Stammfunktion F(x) = x − 5 · (x^2 − 2x + 2) · e^x; die Wasseroberfläche wird im Modell näherungsweise durch x ≈ −4,7 und x ≈ −0,6 begrenzt; Fließgeschwindigkeit 0,5 m/s; Durchflussrate = Flächeninhalt des Flussquerschnitts (in m^2) mal Fließgeschwindigkeit (in m/s)";"Durchflussrate";"Den Flächeninhalt des Flussquerschnitts als Betrag des Integrals von −4,7 bis −0,6 über f mit der Stammfunktion F berechnen und mit 0,5 multiplizieren";"3";"dezimal|negativ";"m^2|m/s|m^3/s";"";"0,5 · |∫ von −4,7 bis −0,6 f(x) dx| = 0,5 · |[x − 5 · (x^2 − 2x + 2) · e^x] von −4,7 bis −0,6| ≈ 2,1; die Durchflussrate beträgt 2,1 m^3/s (amtlich)";"∫ von −4,7 bis −0,6 f(x) dx ≈ −4,15";"II";"das negative Integral ohne Betrag übernehmen";"Standardbezug: K3 II, K5 II, K6 II. AB amtlich: II. Amtlich, eigene Rechnung bestätigt (2,07). Typ wiederverwendet: Fläche zwischen Wasserlinie und Graph mal Faktor, hier die Fließgeschwindigkeit statt der Breite, Grenzen vorgegeben."
"2017MgrundlegendBAnalysisWTR-2a";"2017";"2017-iqb-ga";"B";"2";"Analysis";"a";"2";"3";"";"ja";"II";"Analysis";"Funktionsklassen und Eigenschaften";"Extrempunkte: Fehlen weiterer Extrempunkte über die Höchstzahl nach dem Grad begründen";"";"Grad 4, Ableitung dritten Grades|höchstens drei Extrempunkte|drei Extrempunkte im Bild";"Zahl der Nullstellen einer ganzrationalen Funktion höchstens gleich dem Grad|Extrempunkte am Graphen erkennen";"Begründung";"Begründen Sie";"Text";"Koordinatensystem";"Abbildung 2: Koordinatensystem auf Kästchengitter, x von −1 bis 8, y von −1 bis 8; der Graph von g kommt steil von oben links, hat den Tiefpunkt (0; 4) und den Hochpunkt (2; 5), fällt durch die Nullstelle bei etwa 5 zum Tiefpunkt bei etwa (6; −1) und steigt durch die Nullstelle bei etwa 7 steil nach oben";"ohne";"kurz";"ganzrationale Funktion g vierten Grades, in IR definiert; Abbildung 2 zeigt ihren Graphen";"Begründung, dass der Graph von g außerhalb des abgebildeten Bereichs keine Extrempunkte besitzt";"Die Ableitung ist ganzrational vom Grad 3 und hat höchstens drei Nullstellen, also hat der Graph höchstens drei Extrempunkte; drei sind im Bild zu sehen";"2";"ganz";"";"";"Als Graph einer ganzrationalen Funktion vierten Grades hat der Graph von g höchstens drei Extrempunkte; diese liegen im dargestellten Bereich (amtlich)";"Extrempunkte etwa (0; 4), (2; 5), (6; −1)";"II";"nur mit dem Verlauf am Bildrand argumentieren";"Standardbezug: K1 II, K4 II, K5 II. AB amtlich: II. Amtlich. Neuer Typ: der vorhandene Typ zur Existenz eines Hochpunkts aus dem Grad schließt auf einen weiteren Extrempunkt, hier wird die Höchstzahl ausgeschöpft."
"2017MgrundlegendBAnalysisWTR-2b";"2017";"2017-iqb-ga";"B";"2";"Analysis";"b";"2";"2";"";"ja";"II";"Analysis";"Funktionsklassen und Eigenschaften";"Nullstellen und Werte: Werte a mit vorgegebener Lösungsanzahl von f(x) = a über die lokalen Extremwerte am Graphen angeben";"";"Lösungen von g(x) = a als Schnittstellen mit der Parallelen y = a|genau drei Lösungen bei Berührung im Tief- oder Hochpunkt|a = 4 und a = 5";"Gleichung grafisch als Schnitt mit einer Parallelen zur x-Achse lösen|lokale Extremwerte ablesen";"Kurzantwort";"Geben Sie an";"Zahl";"Koordinatensystem";"Abbildung 2: Koordinatensystem auf Kästchengitter, x von −1 bis 8, y von −1 bis 8; der Graph von g kommt steil von oben links, hat den Tiefpunkt (0; 4) und den Hochpunkt (2; 5), fällt durch die Nullstelle bei etwa 5 zum Tiefpunkt bei etwa (6; −1) und steigt durch die Nullstelle bei etwa 7 steil nach oben";"ohne";"kurz";"ganzrationale Funktion g vierten Grades, in IR definiert; Abbildung 2 zeigt ihren Graphen; betrachtet wird die Gleichung g(x) = a mit a ∈ IR";"alle Werte von a, für die die Gleichung genau drei Lösungen hat";"Lösungen als Schnittstellen des Graphen mit der Parallelen y = a deuten; genau drei, wenn die Parallele den Graphen im Tiefpunkt (0; 4) oder im Hochpunkt (2; 5) berührt (für 4 < a < 5 sind es vier)";"2";"ganz";"";"";"a = 4 und a = 5 (amtlich)";"";"II";"das Intervall 4 < a < 5 angeben, in dem es vier Lösungen gibt";"Standardbezug: K1 II, K2 II, K4 II. AB amtlich: II. Amtlich. Neuer Typ."
"2017MgrundlegendBAnalysisWTR-2c";"2017";"2017-iqb-ga";"B";"2";"Analysis";"c";"2";"4";"";"ja";"II|III";"Analysis";"Ableitungsgraph und Funktionsgraph";"Vorzeichen von erster und zweiter Ableitung an einer Stelle aus Monotonie und Krümmung am Graphen bestimmen";"";"g'(3) · g''(3)|bei x = 3 streng monoton fallend, g'(3) < 0|rechtsgekrümmt vor der Wendestelle, g''(3) < 0|Produkt positiv";"Vorzeichen von g' als Monotonie|Vorzeichen von g'' als Krümmung|Lage der Wendestelle zwischen Hoch- und Tiefpunkt abschätzen";"Begründung";"Untersuchen Sie";"Text";"Koordinatensystem";"Abbildung 2: Koordinatensystem auf Kästchengitter, x von −1 bis 8, y von −1 bis 8; der Graph von g kommt steil von oben links, hat den Tiefpunkt (0; 4) und den Hochpunkt (2; 5), fällt durch die Nullstelle bei etwa 5 zum Tiefpunkt bei etwa (6; −1) und steigt durch die Nullstelle bei etwa 7 steil nach oben";"ohne";"kurz";"ganzrationale Funktion g vierten Grades, in IR definiert; Abbildung 2 zeigt ihren Graphen";"Untersuchung, ob der Wert des Terms g'(3) · g''(3) positiv ist";"Am Graphen: bei x = 3 fällt der Graph (g'(3) < 0) und ist rechtsgekrümmt, weil die Wendestelle zwischen dem Hochpunkt bei 2 und dem Tiefpunkt bei 6 rechts von 3 liegt (g''(3) < 0); das Produkt zweier negativer Zahlen ist positiv";"3";"negativ";"";"";"Der Graph von g ist im Punkt (3; g(3)) streng monoton fallend und rechtsgekrümmt; damit ist g'(3) < 0 und g''(3) < 0, der Wert des Terms also positiv (amtlich)";"";"III";"aus dem Fallen allein auf einen negativen Wert schließen oder die Krümmung bei x = 3 als Linkskrümmung lesen";"Standardbezug: K1 III, K4 II, K6 II. AB amtlich: III. Amtlich. Erste Schätzung II; bei der Prüfung gegen die enge Fassung auf III gesetzt – der Term ist über zwei verkettete Deutungen (g' als Monotonie, g'' als Krümmung) in Aussagen über den Graphen zu übersetzen, die Lage der Wendestelle ist erst abzuschätzen (Deutungsliste (d) sinngemäß). Neuer Typ."
"2017MgrundlegendBAGLAA2WTR1-1a";"2017";"2017-iqb-ga";"B";"1.1";"AG/LA (A2)";"a";"1";"3";"";"ja";"I";"Analytische Geometrie";"Punkte und Strecken im Koordinatensystem";"Ebene Figur: Viereck in ein Schrägbild einzeichnen";"";"A2, B2, C2, D2 in Höhe 8,1 eintragen|vier Trapeze der unteren Dachetage|Kanten A1A2, B1B2, C1C2, D1D2";"Punkte im Schrägbild eintragen|x-Richtung verkürzt entlang der schrägen Achse";"Zeichnen";"Zeichnen Sie ein";"Grafik";"Koordinatensystem|Foto";"Foto der Pagode mit drei Dachetagen; darunter ein räumliches Koordinatensystem im Schrägbild auf Kästchengitter (x-Achse schräg nach vorn links, y-Achse nach rechts, z-Achse nach oben, Achsen bis etwa 8), eingetragen sind nur die Punkte A1, B1, C1 und D1";"Architektur/Pagode";"mittel";"Pagode mit drei Dachetagen aus je vier Dachflächen gleicher Form und Größe; die Dachflächen der mittleren und oberen Etage sind jeweils parallel zu einer Dachfläche der unteren Etage; die Dachflächen der unteren Etage sind Vierecke mit den Eckpunkten A1(5,5; −5,5; 6), B1(5,5; 5,5; 6), C1(−5,5; 5,5; 6), D1(−5,5; −5,5; 6), A2(2; −2; 8,1), B2(2; 2; 8,1), C2(−2; 2; 8,1) und D2(−2; −2; 8,1); die xy-Ebene ist die Horizontale, 1 LE = 1 m";"die fehlenden Eckpunkte A2, B2, C2, D2 und die Strecken der Kanten der Dachflächen der unteren Etage im abgebildeten Koordinatensystem";"A2 bis D2 im Schrägbild eintragen und die Vierecke A1B1B2A2, B1C1C2B2, C1D1D2C2 und D1A1A2D2 zeichnen";"2";"dezimal|negativ";"";"";"A2, B2, C2, D2 eingetragen; Kanten A1B1, B1C1, C1D1, D1A1, A2B2, B2C2, C2D2, D2A2 sowie A1A2, B1B2, C1C2, D1D2 gezeichnet (amtlich); die Zeichnung steht im Erwartungshorizont";"";"I";"die x-Koordinate nicht entlang der schrägen Achse abtragen";"Standardbezug: K4 I, K6 I. AB amtlich: I. Amtlich. Typ wiederverwendet (2019-ga-B, gleiche Aufgabenform)."
"2017MgrundlegendBAGLAA2WTR1-1b";"2017";"2017-iqb-ga";"B";"1.1";"AG/LA (A2)";"b";"2";"3";"";"ja";"I|II";"Analytische Geometrie";"Punkte und Strecken im Koordinatensystem";"Ebene Figur: Trapez mit zwei gleich langen Seiten über Kollinearität und Seitenlängen nachweisen";"";"A1B1 = (0; 11; 0) und A2B2 = (0; 4; 0) kollinear|A1A2 und B1B2 gleich lang, √28,91 ≈ 5,38|parallele Seiten 11 und 4 verschieden lang, kein Parallelogramm";"Kollinearität als Vielfaches|Vektorbetrag|Parallelogramm hat gleich lange parallele Seiten";"Rechnung|Begründung";"Zeigen Sie|Begründen Sie";"Text";"keins";"keine";"Architektur/Pagode";"kurz";"Pagode mit drei Dachetagen aus je vier Dachflächen gleicher Form und Größe; die Dachflächen der mittleren und oberen Etage sind jeweils parallel zu einer Dachfläche der unteren Etage; die Dachflächen der unteren Etage sind Vierecke mit den Eckpunkten A1(5,5; −5,5; 6), B1(5,5; 5,5; 6), C1(−5,5; 5,5; 6), D1(−5,5; −5,5; 6), A2(2; −2; 8,1), B2(2; 2; 8,1), C2(−2; 2; 8,1) und D2(−2; −2; 8,1); die xy-Ebene ist die Horizontale, 1 LE = 1 m";"rechnerischer Nachweis, dass das Viereck A1B1B2A2 ein Trapez ist, in dem zwei gegenüberliegende Seiten gleich lang sind; Begründung, dass es kein Parallelogramm ist";"A1B1 und A2B2 als kollinear nachweisen, |A1A2| = |B1B2| berechnen; weil die parallelen Seiten verschieden lang sind (11 und 4), ist es kein Parallelogramm";"3";"dezimal|Wurzel|negativ";"";"";"A1B1 und A2B2 sind kollinear und |A1A2| = |B1B2|; da |A1B1| ≠ |A2B2|, ist A1B1B2A2 kein Parallelogramm (amtlich)";"A1A2 = (−3,5; 3,5; 2,1)|B1B2 = (−3,5; −3,5; 2,1)|beide Längen √28,91 ≈ 5,38";"II";"die gleich langen Seiten A1A2 und B1B2 als Beleg für ein Parallelogramm nehmen";"Standardbezug: K1 II, K2 II, K5 I. AB amtlich: II. Amtlich, eigene Rechnung bestätigt. Typ wiederverwendet (2019-ga-B); hier zusätzlich der Ausschluss des Parallelogramms über die verschieden langen parallelen Seiten."
"2017MgrundlegendBAGLAA2WTR1-1c";"2017";"2017-iqb-ga";"B";"1.1";"AG/LA (A2)";"c";"2";"5";"";"ja";"I|II";"Analytische Geometrie";"Punkte und Strecken im Koordinatensystem";"Punkt: Mittelpunkt einer Strecke im Raum bestimmen";"Ebene Figur: Flächeninhalt eines Trapezes im Raum über die Höhe zwischen den parallelen Seiten berechnen";"M1(5,5; 0; 6), M2(2; 0; 8,1)|Höhe des symmetrischen Trapezes als Länge von M1M2 ≈ 4,08|Trapezfläche ≈ 30,6 m^2|vier gleiche Dachflächen, etwa 122 m^2";"Mittelpunkt als halbe Summe der Ortsvektoren|Trapezformel|Symmetrie des Trapezes für die Höhe";"Kurzantwort|Rechnung";"Geben Sie an|Berechnen Sie";"Zahl";"keins";"keine";"Architektur/Pagode";"kurz";"Pagode mit drei Dachetagen aus je vier Dachflächen gleicher Form und Größe; die Dachflächen der mittleren und oberen Etage sind jeweils parallel zu einer Dachfläche der unteren Etage; die Dachflächen der unteren Etage sind Vierecke mit den Eckpunkten A1(5,5; −5,5; 6), B1(5,5; 5,5; 6), C1(−5,5; 5,5; 6), D1(−5,5; −5,5; 6), A2(2; −2; 8,1), B2(2; 2; 8,1), C2(−2; 2; 8,1) und D2(−2; −2; 8,1); die xy-Ebene ist die Horizontale, 1 LE = 1 m; A1B1B2A2 ist ein Trapez mit zwei gleich langen Schenkeln";"Koordinaten der Mittelpunkte M1 und M2 der Seiten A1B1 bzw. A2B2; gesamter Inhalt der Dachflächen der unteren Etage in Quadratmetern";"M1 und M2 als halbe Summen; |M1M2| = √(3,5^2 + 2,1^2) ist die Höhe des symmetrischen Trapezes; Fläche 1/2 · (11 + 4) · |M1M2|, mal vier";"4";"dezimal|Wurzel";"m^2";"2017MgrundlegendBAGLAA2WTR1-1b";"M1(5,5; 0; 6), M2(2; 0; 8,1); 1/2 · (|A1B1| + |A2B2|) · |M1M2| ≈ 30,6; der gesamte Inhalt der Dachflächen der unteren Etage beträgt etwa 122 m^2 (amtlich)";"Länge M1M2 ≈ 4,08|Trapezfläche ≈ 30,6 m^2";"II";"die Schenkellänge |A1A2| statt |M1M2| als Höhe nehmen oder nur eine Dachfläche angeben";"Standardbezug: K3 I, K5 II. AB amtlich: II. Amtlich, eigene Rechnung bestätigt (122,45 m^2; M1M2 senkrecht zu A1B1). Typ und Nebentyp wiederverwendet; die vier Dachflächen sind gleich (Symmetrie der Pagode)."
"2017MgrundlegendBAGLAA2WTR1-1d";"2017";"2017-iqb-ga";"B";"1.1";"AG/LA (A2)";"d";"2";"3";"";"ja";"I";"Analytische Geometrie";"Schnittmengen";"Spitze einer Pyramide als Schnittpunkt einer Kantengeraden mit einer Koordinatenachse berechnen";"";"g durch A1 und A2|Richtungsvektor (−3,5; 3,5; 2,1)|x = 0 liefert λ = 11/7|Schnittpunkt (0; 0; 9,3)";"Geradengleichung durch zwei Punkte|Punkte der z-Achse haben x = y = 0";"Rechnung";"Bestimmen Sie";"Zahl";"keins";"keine";"Architektur/Pagode";"kurz";"Pagode mit drei Dachetagen aus je vier Dachflächen gleicher Form und Größe; die Dachflächen der mittleren und oberen Etage sind jeweils parallel zu einer Dachfläche der unteren Etage; die Dachflächen der unteren Etage sind Vierecke mit den Eckpunkten A1(5,5; −5,5; 6), B1(5,5; 5,5; 6), C1(−5,5; 5,5; 6), D1(−5,5; −5,5; 6), A2(2; −2; 8,1), B2(2; 2; 8,1), C2(−2; 2; 8,1) und D2(−2; −2; 8,1); die xy-Ebene ist die Horizontale, 1 LE = 1 m; die Strecke A1A2 ist Teil einer Geraden g";"Koordinaten des Schnittpunkts von g mit der z-Achse";"g: x = (5,5; −5,5; 6) + λ · (−3,5; 3,5; 2,1); aus x = 0 folgt λ = 11/7, damit y = 0 und z = 9,3";"3";"dezimal|Bruch|negativ";"";"";"g: x = (5,5; −5,5; 6) + λ · (−3,5; 3,5; 2,1), λ ∈ IR; 5,5 − 3,5λ = 0 ⇔ λ = 11/7; 6 + 2,1 · 11/7 = 9,3; damit (0; 0; 9,3) (amtlich)";"λ = 11/7";"I";"nur x = 0 einsetzen und nicht bestätigen, dass dann auch y = 0 ist";"Standardbezug: K2 I, K5 I. AB amtlich: I. Amtlich, eigene Rechnung bestätigt. Typ wiederverwendet: die Kantengerade trifft die z-Achse in der Spitze der gedachten Dachpyramide."
